399,Girl in the Cadillac (1995),Drama,https://m.media-amazon.com/images/M/MV5BMTgxMzIwMzI2Ml5BMl5BanBnXkFtZTcwMDAyMzIyMQ@@..jpg
400,Homage (1995),Drama,https://m.media-amazon.com/images/M/MV5BMTIyMjU0MjkwM15BMl5BanBnXkFtZTcwMDAzOTIyMQ@@..jpg
401,Mirage (1995),Action|Thriller,https://m.media-amazon.com/images/M/MV5BMjE3MTc3MzIwNF5BMl5BanBnXkFtZTcwOTQ5NDYxMQ@@..jpg
402,Open Season (1996),Comedy
403,Two Crimes (1995),Comedy|Crime|Drama
404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,https://m.media-amazon.com/images/M/MV5BNDA2MTYyNDE4NV5BMl5BanBnXkFtZTcwOTY5ODA3NA@@..jpg
405,Highlander III: The Sorcerer (1994),Action|Sci-Fi
406,Federal Hill (1994),Drama,https://m.media-amazon.com/images/M/MV5BMTQxOTY4MzMzNF5BMl5BanBnXkFtZTcwMzM4MTMyMQ@@..jpg
407,In the Mouth of Madness (1995),Horror|Thriller,https://m.media-amazon.com/images/M/MV5BYjNkMWVkYTUtYzUwZi00ZWI1LTg3MzktZjVkNDQxZjFhOTY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
408,8 Seconds (1994),Drama,https://m.media-amazon.com/images/M/MV5BYjY4Nzk5NzItYjAyNy00NzgwLTgwMTQtMTM4MDkyOTk0ODFjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg
409,Above the Rim (1994),Drama,https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
410,Addams Family Values (1993),Comedy,https://m.media-amazon.com/images/M/MV5BZWFhNjY0YjItNjM5NC00NzAwLWI3ZWUtMTlkNTA0ZWVkNjBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
411,You So Crazy (1994),Comedy,https://m.media-amazon.com/images/M/MV5BOTg5ODM5ODY0OF5BMl5BanBnXkFtZTcwNjA2NDAyMQ@@..jpg
412,Age of Innocence, The (1993),Drama,https://m.media-amazon.com/images/M/MV5BMWM4ODc5NTUtZWY0Ny00ZGEyLWFhMTAtMmNjNTY2NTM2ZWZiXkEyXkFqcGdeQXVyMTY2MzYyNzA@..jpg
413,Airheads (1994),Comedy,https://m.media-amazon.com/images/M/MV5BMGIxNjVlMzUtMDE0ZC00OTRlLThkMGMtMWU2MWQ4ZTY1OGJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
414,Air Up There, The (1994),Comedy,https://m.media-amazon.com/images/M/MV5BYjJjN2NhMmQtMDY5Zi00MDY5LWEwYmYtNGUwODVkNTZhNTY2XkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
415,Another Stakeout (1993),Comedy|Thriller,https://m.media-amazon.com/images/M/MV5BNWZmMzIwZTgtYmMyZi00ZWMwLWJjYzYtNGQzNTE1NmVlNjkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
416,Bad Girls (1994),Western,https://m.media-amazon.com/images/M/MV5BOTE4ODIwMzU0MF5BMl5BanBnXkFtZTcwNjgyOTcyMQ@@..jpg
417,Barcelona (1994),Comedy|Romance,https://m.media-amazon.com/images/M/MV5BNWU2YzE2YzctNDg1OS00ZDdhLWI3M2ItYWY1MzExZjlmOGM5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg
418,Being Human (1993),Drama,https://m.media-amazon.com/images/M/MV5BMjMwMTc5ODcyOF5BMl5BanBnXkFtZTgwNzY5MjY2MjE@..jpg
419,Beverly Hillbillies, The (1993),Comedy,https://m.media-amazon.com/images/M/MV5BMTI2MjY1OTgzMl5BMl5BanBnXkFtZTcwNzYxOTYwMg@@..jpg
420,Beverly Hills Cop III (1994),Action|Comedy,https://m.media-amazon.com/images/M/MV5BOTdhMTU4MzMtYTVjMi00MTYzLTkxZDYtOWUwYjI0NDFjZTY1XkEyXkFqcGdeQXVyMDEwMjgxNg@@..jpg
421,Black Beauty (1994),Adventure|Children's,https://m.media-amazon.com/images/M/MV5BMjEwNTc3NzI4NF5BMl5BanBnXkFtZTcwOTk3MDcyMQ@@..jpg
422,Blink (1994),Thriller,https://m.media-amazon.com/images/M/MV5BMGJhOGUyNzktZGQ3MC00ZjAxLTlhNTEtZjZhMjkzMTZjMzdjXkEyXkFqcGdeQXVyMTI4ODc2NDY@..jpg
423,Blown Away (1994),Action|Thriller,https://m.media-amazon.com/images/M/MV5BMzgxYjA3YmEtYjZiNC00ZjdhLTg3MzQtNmIwN2RhM2QyMjIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
424,Blue Chips (1994),Drama,https://m.media-amazon.com/images/M/MV5BMTMwMzI3MDk0MV5BMl5BanBnXkFtZTcwMzMxMzgyMQ@@..jpg
425,Blue Sky (1994),Drama|Romance,https://m.media-amazon.com/images/M/MV5BNTQ1NTA3MTU5Ml5BMl5BanBnXkFtZTcwMzc3NDcyNA@@..jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,https://m.media-amazon.com/images/M/MV5BYmM4NWY1NGEtMjI5ZC00MmRkLWI1Y2QtNDg4NzMzNTI1MDYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
427,Boxing Helena (1993),Mystery|Romance|Thriller,https://m.media-amazon.com/images/M/MV5BYjdhOWE4MDMtZGM5Zi00Mzc1LTkyNWUtYWQ1ODU4NGEyZDhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
428,Bronx Tale, A (1993),Drama,https://m.media-amazon.com/images/M/MV5BMTczOTczNjE3Ml5BMl5BanBnXkFtZTgwODEzMzg5MTI@..jpg
429,Cabin Boy (1994),Comedy,https://m.media-amazon.com/images/M/MV5BZWI5ZmY5MDMtOWJkYy00YjJlLWI1MDctMjMwZDI3NTY4YmJlXkEyXkFqcGdeQXVyMTEwODg2MDY@..jpg
430,Calendar Girl (1993),Drama,https://m.media-amazon.com/images/M/MV5BOWJmYWExN2MtMmI3Ni00ZDIzLThkN2ItYzlhNmUyOGExYzM2XkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
431,Carlito's Way (1993),Crime|Drama,https://m.media-amazon.com/images/M/MV5BN2I2N2Q1YmMtMzZkMC00Y2JjLWJmOWUtNjc2OTM2ZTk1MjUyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,https://m.media-amazon.com/images/M/MV5BZjQ3NzM2NjctN2JjMy00M2NmLWJmMGItY2UxYjAzYWFhYmI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
433,Clean Slate (1994),Comedy,https://m.media-amazon.com/images/M/MV5BNmFkYTUzMzctZjczNy00M2VhLWJhOGMtZjllNjQzM2NiZGQ4XkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg
434,Cliffhanger (1993),Action|Adventure|Crime,https://m.media-amazon.com/images/M/MV5BNjU5YmFjMjctYThkOS00MTQyLThjZmMtOWIyYzk2ZjU0ODkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
435,Coneheads (1993),Comedy|Sci-Fi,https://m.media-amazon.com/images/M/MV5BYTNjNGM5OTktM2Q1Zi00YTFmLWJlYzUtMTMyMzgzNjNlNmQzL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg
436,Color of Night (1994),Drama|Thriller,https://m.media-amazon.com/images/M/MV5BZTk3N2MyZjQtODRlMS00ZTc0LTllMzUtY2I2ODU5N2Q4OGZlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg
437,Cops and Robbersons (1994),Comedy,https://m.media-amazon.com/images/M/MV5BNDdlMjE5MGEtMWQ2NC00NTM5LWJkNWUtNzM5NmE2ZWYxMDhlXkEyXkFqcGdeQXVyNzMzMjU5NDY@..jpg
438,Cowboy Way, The (1994),Action|Comedy,https://m.media-amazon.com/images/M/MV5BN2RhMTExNmQtYWY0OC00OWE5LThlODEtZDBhMTBiZDFiMDIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
439,Dangerous Game (1993),Drama,https://m.media-amazon.com/images/M/MV5BNzg1ZjgxNDAtNmVmZC00ODM2LWEyY2EtMzk2ODU2MThhMDgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
440,Dave (1993),Comedy|Romance,https://m.media-amazon.com/images/M/MV5BOGVlM2I0NDUtYjQ4ZC00NTJjLTkzZGUtZGM5NGZjZDQwOWZkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
441,Dazed and Confused (1993),Comedy,https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@..jpg
442,Demolition Man (1993),Action|Sci-Fi,https://m.media-amazon.com/images/M/MV5BMDBmNDhjOTYtZWVlMC00YzUwLWIyZjEtYzFjMWM5OTdiZDJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg
443,Endless Summer 2, The (1994),Documentary,https://m.media-amazon.com/images/M/MV5BNjlkMjI2OTgtNjhlNS00YzJhLTgyMDQtNTM2OGEyZDAwODViXkEyXkFqcGdeQXVyMTI4ODc2NDY@..jpg
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,https://m.media-amazon.com/images/M/MV5BMTIzMjY3MDY4Ml5BMl5BanBnXkFtZTcwMjY2MzcyMQ@@..jpg
445,Fatal Instinct (1993),Comedy,https://m.media-amazon.com/images/M/MV5BMTNlYzhmNmUtYjdiMC00NGQ4LWFkYTItZGNiNmQ4YmEwZDc5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg
446,Farewell My Concubine (1993),Drama|Romance,https://m.media-amazon.com/images/M/MV5BYmFhZmM3Y2MtNDA1Ny00NjkzLWJkM2EtYWU1ZjEwYmNjZDQ0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg
447,Favor, The (1994),Comedy|Romance
448,Fearless (1993),Drama,https://m.media-amazon.com/images/M/MV5BZGYyYzgyODMtOGYwOC00OTM5LTk4NDUtNTRkN2I3YmUxNTM5XkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg
449,Fear of a Black Hat (1993),Comedy,https://m.media-amazon.com/images/M/MV5BMTIxOTE5Mzk1M15BMl5BanBnXkFtZTcwNTAzMTAwMQ@@..jpg
450,With Honors (1994),Comedy|Drama,https://m.media-amazon.com/images/M/MV5BMmY3NjE0N2EtZWJiMS00ZTM4LWFkOTMtZTJmMTIyZjc2YmU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
451,Flesh and Bone (1993),Drama|Mystery|Romance,https://m.media-amazon.com/images/M/MV5BMzEzNTA3N2MtNzEyNC00ZDA3LTkwNGMtYWEyODRlNjZhZDQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
452,Widows' Peak (1994),Drama,https://m.media-amazon.com/images/M/MV5BMTIwOTA3Nzg4NF5BMl5BanBnXkFtZTcwOTUwMjgyMQ@@..jpg
453,For Love or Money (1993),Comedy,https://m.media-amazon.com/images/M/MV5BYjg1NGE4YjQtNGU3Yi00ZWJiLWFkZGYtY2Y2YTE0Njc3YTdiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
454,Firm, The (1993),Drama|Thriller,https://m.media-amazon.com/images/M/MV5BMTgxMjM5NDYwM15BMl5BanBnXkFtZTgwODkzMzk5MDE@..jpg
455,Free Willy (1993),Adventure|Children's|Drama,https://m.media-amazon.com/images/M/MV5BMjZmZjM1NWEtYTllYy00NmIyLWEzN2EtZmQ5Yjk1ODAyZmE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
456,Fresh (1994),Drama,https://m.media-amazon.com/images/M/MV5BODVhZjZhOGYtMTg5OC00YjllLWEwNTMtNmUyMWExMmU0MTJlXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@..jpg
457,Fugitive, The (1993),Action|Thriller,https://m.media-amazon.com/images/M/MV5BYmFmOGZjYTItYjY1ZS00OWRiLTk0NDgtMjQ5MzBkYWE2YWE0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg
458,Geronimo: An American Legend (1993),Drama|Western,https://m.media-amazon.com/images/M/MV5BMTc2MDY2NjM1OF5BMl5BanBnXkFtZTYwMDE0NzQ5..jpg
459,Getaway, The (1994),Action,https://m.media-amazon.com/images/M/MV5BNGY5YjhmMjYtMGMwZS00ZjUyLTk1NWMtNTA5YWVhM2I5MjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
460,Getting Even with Dad (1994),Comedy,https://m.media-amazon.com/images/M/MV5BMmY3NGRhM2MtY2UwZi00ZTNkLTljNTYtYjc4ZWE1OTQ3YjBhXkEyXkFqcGdeQXVyMzM4MjM0Nzg@..jpg
461,Go Fish (1994),Drama|Romance,https://m.media-amazon.com/images/M/MV5BMjEwODAzMzM5N15BMl5BanBnXkFtZTcwMDcxNjEyMQ@@..jpg
462,Good Man in Africa, A (1994),Action|Adventure,https://m.media-amazon.com/images/M/MV5BNTYxOGMzZDktNjNmMi00Mzk5LWIyMDYtMTc2ZDM4YjZjNzYwXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg
463,Guilty as Sin (1993),Crime|Drama|Thriller,https://m.media-amazon.com/images/M/MV5BM2EwMWVmODYtYjJmOC00ZDdiLWJmYzgtOGVhMzA2Mjc4ZjAwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg
464,Hard Target (1993),Action|Adventure|Crime|Thriller,https://m.media-amazon.com/images/M/MV5BOTUxNmZiOWQtOWFmMy00YTU1LTkzMGItOTRhZDA0ZDAwMDE5XkEyXkFqcGdeQXVyNDc2NjEyMw@@..jpg
465,Heaven & Earth (1993),Action|Drama|War,https://m.media-amazon.com/images/M/MV5BNDhiOGY5NjctNGZkNy00YmM3LWIzZWQtMGIzNTQ3ZTY0ZTczL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg
466,Hot Shots! Part Deux (1993),Action|Comedy|War,https://m.media-amazon.com/images/M/MV5BZjU2ODlmZWMtODEwZS00NTQ0LTk1ZDYtYzk0ZjE3ZGZhMGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
467,Live Nude Girls (1995),Comedy,https://m.media-amazon.com/images/M/MV5BYzM3MWJmMDktNjlhNy00NjBmLWFlNDctZGJlYThmYmRjOTk3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg
468,Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995),Comedy|Romance,https://m.media-amazon.com/images/M/MV5BODNhNTI3ZWQtYzg1My00OGJmLTk3MGYtMDM2MmJkNWExMzNiXkEyXkFqcGdeQXVyNTM0NTU5Mg@@..jpg
469,House of the Spirits, The (1993),Drama|Romance,https://m.media-amazon.com/images/M/MV5BOWRmNjFkOGQtNjk1MC00OWM0LWE3YjItNWIxNWM5MjYzZjcxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg
470,House Party 3 (1994),Comedy,https://m.media-amazon.com/images/M/MV5BNjIwMTNlZTEtMDk3Yy00NmE2LThjYjYtMmQ3OGI3YTBkOWIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
471,Hudsucker Proxy, The (1994),Comedy|Romance
472,I'll Do Anything (1994),Comedy|Drama,https://m.media-amazon.com/images/M/MV5BYmZlM2ZlNGQtYmNmYS00ZDkxLWJiMWEtMmViZmI2MGNkNDE1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg
473,In the Army Now (1994),Comedy|War,https://m.media-amazon.com/images/M/MV5BOWU5MDMzODQtMmM0ZS00MjU5LWExMzMtZjBlOTczY2NjNTMzXkEyXkFqcGdeQXVyMjY3MjUzNDk@..jpg
474,In the Line of Fire (1993),Action|Thriller,https://m.media-amazon.com/images/M/MV5BMjdhYjRlMTgtNTMzOS00OTZlLWIxMjAtNjM4NGY0NGQxODM3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
475,In the Name of the Father (1993),Drama,https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg
476,Inkwell, The (1994),Comedy|Drama,https://m.media-amazon.com/images/M/MV5BMTIzNjkyMzYwNV5BMl5BanBnXkFtZTcwMzEwNTYxMQ@@..jpg
477,What's Love Got to Do with It? (1993),Drama
478,Jimmy Hollywood (1994),Comedy,https://m.media-amazon.com/images/M/MV5BMzMwNzNjZjctNWQwZS00YmM1LTgyMmMtZjI1YzFhNzBhMzY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
479,Judgment Night (1993),Action,https://m.media-amazon.com/images/M/MV5BMzJlNDQ1NjUtMmMzZS00NjcxLTg3YzQtYzllNmM3ZjE0OWJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
480,Jurassic Park (1993),Action|Adventure|Sci-Fi,https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@..jpg
481,Kalifornia (1993),Drama|Thriller,https://m.media-amazon.com/images/M/MV5BNDE2ODZhYzUtMTBhYi00ODgxLWJlNTAtODljN2Q2NDhjZmVhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
482,Killing Zoe (1994),Thriller,https://m.media-amazon.com/images/M/MV5BZmIyOGMyY2MtNmNhZS00ZjI3LWJhMmQtZmM3MjBmMTA0YWNhXkEyXkFqcGdeQXVyMTI4ODc2NDY@..jpg
483,King of the Hill (1993),Drama,https://m.media-amazon.com/images/M/MV5BZTIzOWU5NjItN2UwMi00Mzg5LWEzZTctNmU5NzgwZDY5YzRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
484,Lassie (1994),Adventure|Children's,https://m.media-amazon.com/images/M/MV5BMmU1ZmY2OGQtYTcyMy00NGNhLWI4NWEtMzcwYzkxNjVmNGI0XkEyXkFqcGdeQXVyNTM5NzI0NDY@..jpg
485,Last Action Hero (1993),Action|Comedy,https://m.media-amazon.com/images/M/MV5BNjdhOGY1OTktYWJkZC00OGY5LWJhY2QtZmQzZDA2MzY5MmNmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
486,Life with Mikey (1993),Comedy,https://m.media-amazon.com/images/M/MV5BYTgwMzQwZjMtNzA2MC00YTM5LWIyNDgtNWM4NjVkYWU2NzkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
487,Lightning Jack (1994),Comedy|Western,https://m.media-amazon.com/images/M/MV5BODFhZGQyOTUtNGNlNS00NjJkLTk1OWQtODZkYmMzOGI2ZWIwXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
488,M. Butterfly (1993),Drama,https://m.media-amazon.com/images/M/MV5BODhhMGEwOGEtNDJjMi00OWQ1LThlZjItNTk3Y2IzZThlNjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg
489,Made in America (1993),Comedy,https://m.media-amazon.com/images/M/MV5BYjhmYzdlMmQtOWVlOC00NDI0LWFiN2YtMGE0ZTc1ZDJhOGMzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
490,Malice (1993),Thriller,https://m.media-amazon.com/images/M/MV5BYTA4NWFkOGItN2Q2NS00MDdlLTliMDYtZWEwNmU1MmVkMzQ4XkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg
491,Man Without a Face, The (1993),Drama,https://m.media-amazon.com/images/M/MV5BMGYyNzA0MTctNWQ4My00YTA5LTkxZmItYWQwYzcwNzU1YTdiXkEyXkFqcGdeQXVyNDQzMDg4Nzk@..jpg
492,Manhattan Murder Mystery (1993),Comedy|Mystery,https://m.media-amazon.com/images/M/MV5BMWM5MGZiZDAtMWE0Ny00MjY3LWJlOWItNjY4MmI4NDAyM2NhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
493,Menace II Society (1993),Action|Crime|Drama,https://m.media-amazon.com/images/M/MV5BNGE3MGI0MzItNjJjNC00ZTUzLTlmZTctOGUyMDllMWM2OTcxXkEyXkFqcGdeQXVyMjQ1MjYzOTQ@..jpg
494,Executive Decision (1996),Action|Thriller,https://m.media-amazon.com/images/M/MV5BMjZkMDgxYjUtOTUxMi00MWE4LTkxOGEtZGIyZjMwNGJiYjFjL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@..jpg
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,https://m.media-amazon.com/images/M/MV5BYWZmOWU0ZTktYTRjOC00ZmMwLTk5ZTQtNDM0Y2VhOWM4M2NjXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
496,What Happened Was... (1994),Comedy|Drama|Romance,https://m.media-amazon.com/images/M/MV5BMTQwMTY0NTY5OF5BMl5BanBnXkFtZTcwOTIzODEzMQ@@..jpg
497,Much Ado About Nothing (1993),Comedy|Romance,https://m.media-amazon.com/images/M/MV5BY2Q3YTU4OTgtZTc0My00YmY1LWJmOTQtMmMwNGE2ZjBmNmIxXkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg
498,Mr. Jones (1993),Drama|Romance,https://m.media-amazon.com/images/M/MV5BNjg1OTc2NjU5OV5BMl5BanBnXkFtZTcwNjMwNDAyMQ@@..jpg
499,Mr. Wonderful (1993),Comedy|Romance,https://m.media-amazon.com/images/M/MV5BZWI3OWE2ODYtMzE0NC00ZGI4LTk1MTAtZWUxMDU1NDE0M2U3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
500,Mrs. Doubtfire (1993),Comedy,https://m.media-amazon.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@..jpg
501,Naked (1993),Drama,https://m.media-amazon.com/images/M/MV5BMjA3Y2I4NjAtMDQyZS00ZGJhLWEwMzgtODBiNzE5Zjc1Nzk1L2ltYWdlXkEyXkFqcGdeQXVyNTc2MDU0NDE@..jpg
502,Next Karate Kid, The (1994),Action|Children's,https://m.media-amazon.com/images/M/MV5BYzQwOTVkZmQtMDMwNS00ZTQzLTlkODUtOWI0NDZkMjYxNWUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
503,New Age, The (1994),Drama,https://m.media-amazon.com/images/M/MV5BNmEyN2M5M2MtNmNmNi00ZmZkLWI5YzMtNzQwZjg2MTYyZDE4XkEyXkFqcGdeQXVyMjUyNDk2ODc@..jpg
504,No Escape (1994),Action|Sci-Fi,https://m.media-amazon.com/images/M/MV5BNzQ3ODA1ODc4N15BMl5BanBnXkFtZTgwMDI4MzgxMTE@..jpg
505,North (1994),Comedy,https://m.media-amazon.com/images/M/MV5BODc2MWQzMzUtZDMyZS00MmI2LWJlMDEtNTg1MjVjYzY0ZTRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
506,Orlando (1993),Drama
507,Perfect World, A (1993),Action|Drama,https://m.media-amazon.com/images/M/MV5BZjcyYmU1NzYtMmJiYy00NjJlLWE5ZjMtZWNkOWNjZmQ4MzIyXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg
508,Philadelphia (1993),Drama,https://m.media-amazon.com/images/M/MV5BNDE0MWE1ZTMtOWFkMS00YjdiLTkwZTItMDljYjY3MjM0NTk5XkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg
509,Piano, The (1993),Drama|Romance,https://m.media-amazon.com/images/M/MV5BMWVkNzg3NDktOTFmMi00YjU2LTk0MzMtYTVjZjRiYTliZDkzXkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg
510,Poetic Justice (1993),Drama,https://m.media-amazon.com/images/M/MV5BZTk0YjE0ZTAtNDcyZC00MmRhLWFhYWQtZDVjN2U3ZDdjN2UzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
511,Program, The (1993),Action|Drama,https://m.media-amazon.com/images/M/MV5BNmNlNjgxNGQtNzM0My00MzEwLTk4NTktMzI1OTYwM2JjYzE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
512,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,https://m.media-amazon.com/images/M/MV5BNDcyMGRmMTMtZDhiYy00YmM4LTkwNDQtM2FlOGViYTgwZmRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
513,Radioland Murders (1994),Comedy|Mystery|Romance,https://m.media-amazon.com/images/M/MV5BMWRkYzc3YjYtNWY3Yy00Y2FmLTgyOTYtM2U2ZDg0MDA0MTIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
514,Ref, The (1994),Comedy,https://m.media-amazon.com/images/M/MV5BNDA2Yzg3ZGUtMmJlOC00NzY2LWIxMDYtODcwOTM0ZWZhNWQ0XkEyXkFqcGdeQXVyNjExODE1MDc@..jpg
515,Remains of the Day, The (1993),Drama
516,Renaissance Man (1994),Comedy|Drama|War,https://m.media-amazon.com/images/M/MV5BNDFhMzVhMWMtNGQ2ZS00YjlmLTg0ZGUtNDUzN2IxOThhZDViXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
517,Rising Sun (1993),Action|Drama|Mystery,https://m.media-amazon.com/images/M/MV5BMTVkMGUwN2UtZjI4MS00YWU0LWI2NjAtOTc1MmMzMzkxZTUwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
518,Road to Wellville, The (1994),Comedy,https://m.media-amazon.com/images/M/MV5BYmJiMjc2NGEtYzNmZC00Njg1LTg2MmQtZTNmMWI2ZTQ3YjQ0XkEyXkFqcGdeQXVyMTI4ODc2NDY@..jpg
519,Robocop 3 (1993),Sci-Fi|Thriller,https://m.media-amazon.com/images/M/MV5BMTk4NTU5ODYyNl5BMl5BanBnXkFtZTcwMjkzODM1NA@@..jpg
520,Robin Hood: Men in Tights (1993),Comedy,https://m.media-amazon.com/images/M/MV5BZGYyNmU2NmEtNGU1ZS00YjFkLWI0MWQtZjU2MmUxZDAyN2UxXkEyXkFqcGdeQXVyMTMxODk2OTU@..jpg
521,Romeo Is Bleeding (1993),Crime|Thriller,https://m.media-amazon.com/images/M/MV5BNTY1OTA1ZDEtNzVmNi00MWEwLWJlYjItM2UyZDhmNmZiZDE2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg
522,Romper Stomper (1992),Action|Drama,https://m.media-amazon.com/images/M/MV5BOTEzZjE4ZmMtYTdmMi00NDE3LTg1ZDYtMTRmMGEwMzdmODUyXkEyXkFqcGdeQXVyNTM0NTU5Mg@@..jpg
523,Ruby in Paradise (1993),Drama,https://m.media-amazon.com/images/M/MV5BYzE2NDVmMDEtOWI5Yi00OWZmLWE1MGYtZTJiNTgzNTkzOWM5XkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg
524,Rudy (1993),Drama,https://m.media-amazon.com/images/M/MV5BZGUzMDU1YmQtMzBkOS00MTNmLTg5ZDQtZjY5Njk4Njk2MmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
525,Saint of Fort Washington, The (1993),Drama,https://m.media-amazon.com/images/M/MV5BMTQxOTQ1NzYzOV5BMl5BanBnXkFtZTcwOTM3NjYxNA@@..jpg
526,Savage Nights (Nuits fauves, Les) (1992),Drama,https://m.media-amazon.com/images/M/MV5BMTYyMDcxNjA5N15BMl5BanBnXkFtZTYwNTk5OTA5..jpg
