userID,genreID,score
316,2,0.073029
316,3,0
316,4,0.030185
316,5,0.032215
316,6,0.004881
316,7,0
316,8,0.206694
316,9,0.020574
316,10,0.006069
316,11,0.046785
316,12,0
316,13,0.024837
316,14,0.011221
316,15,0.232668
316,16,0.076874
316,17,0.081758
316,18,0.003755
317,1,0.12152
317,2,0.073258
317,3,0.006552
317,4,0.038427
317,5,0.123381
317,6,0.034237
317,7,0.006552
317,8,0.123535
317,9,0.048139
317,10,0.061431
317,11,0.006552
317,12,0.006552
317,13,0.057332
317,14,0.018254
317,15,0.122299
317,16,0.118658
317,17,0.026771
317,18,0.006552
318,1,0.049601
318,2,0.052654
318,3,0.089904
318,4,0.051044
318,5,0.093516
318,6,0.004857
318,7,0.004857
318,8,0.09596
318,9,0.004857
318,10,0.085918
318,11,0.094911
318,12,0.004857
318,13,0.054212
318,14,0.065489
318,15,0.046347
318,16,0.095435
318,17,0.091306
318,18,0.014275
319,1,0.04138
319,2,0.066023
319,3,0.005364
319,4,0.008402
319,5,0.118211
319,6,0.033983
319,7,0.110717
319,8,0.121474
319,9,0
319,10,0.109196
319,11,0.015287
319,12,0.108603
319,13,0.027535
319,14,0.058162
319,15,0.016871
319,16,0.115214
319,17,0.043578
319,18,0
320,1,0.068568
320,2,0.055213
320,3,0.092314
320,4,0.048258
320,5,0.107188
320,6,0.005097
320,7,0.005097
320,8,0.108985
320,9,0.005097
320,10,0.005097
320,11,0.091202
320,12,0.10545
320,13,0.005097
320,14,0.046084
320,15,0.093244
320,16,0.098176
320,17,0.025624
320,18,0.034207
321,1,0.07246
321,2,0.080693
321,3,0.017849
321,4,0.048756
321,5,0.108075
321,6,0.104428
321,7,0
321,8,0.11277
321,9,0.03086
321,10,0.004017
321,11,0.112024
321,12,0.030358
321,13,0.017852
321,14,0.032575
321,15,0.104429
321,16,0.099636
321,17,0.018844
321,18,0.004376
322,1,0.087351
322,2,0.058658
322,3,0
322,4,0
322,5,0.142736
322,6,0
322,7,0
322,8,0.156056
322,9,0.013478
322,10,0
322,11,0.026287
322,12,0.131044
322,13,0
322,14,0.127515
322,15,0.016799
322,16,0.021168
322,17,0.073784
322,18,0.145126
323,1,0.07661
323,2,0.043372
323,3,0.036619
323,4,0.045774
323,5,0.093123
323,6,0.090588
323,7,0
323,8,0.090427
323,9,0.009129
323,10,0.015678
323,11,0.087019
323,12,0.08302
323,13,0.035774
323,14,0.059945
323,15,0.084323
323,16,0.084797
323,17,0.049408
323,18,0.014393
324,1,0.089995
324,2,0.050021
324,3,0.047143
324,4,0.058929
324,5,0.11119
324,6,0.023333
324,7,0.006025
324,8,0.105572
324,9,0.01172
324,10,0.006025
324,11,0.103741
324,12,0.111854
324,13,0.023107
324,14,0.057075
324,15,0.035307
324,16,0.127392
324,17,0.025544
324,18,0.006025
325,1,0.082609
325,2,0.014196
325,3,0.019129
325,4,0.030159
325,5,0.257235
325,6,0.069719
325,7,0
325,8,0.215392
325,9,0
325,10,0
325,11,0
325,12,0
325,13,0
325,14,0.224774
325,15,0
325,16,0.056782
325,17,0.030006
325,18,0
326,1,0.101539
326,2,0.067644
326,3,0.032491
326,4,0.03082
326,5,0.109387
326,6,0.019601
326,7,0
326,8,0.105558
326,9,0.006934
326,10,0.010398
326,11,0.098682
326,12,0.103302
326,13,0.019854
326,14,0.084974
326,15,0.070908
326,16,0.098991
326,17,0.038918
326,18,0
327,1,0.015487
327,2,0.040053
327,3,0
327,4,0
327,5,0.100002
327,6,0.062697
327,7,0.096334
327,8,0.107242
327,9,0
327,10,0.065811
327,11,0.098009
327,12,0.035246
327,13,0
327,14,0.060167
327,15,0.10203
327,16,0.050619
327,17,0.072417
327,18,0.093885
328,1,0.165297
328,2,0.060697
328,3,0.033028
328,4,0.033028
328,5,0.156683
328,6,0.038728
328,7,0
328,8,0.162149
328,9,0.008547
328,10,0
328,11,0.006821
328,12,0
328,13,0.014755
328,14,0.017383
328,15,0.081987
328,16,0.166944
328,17,0.053951
328,18,0
329,1,0.06978
329,2,0.081613
329,3,0.0424
329,4,0.01804
329,5,0.108265
329,6,0.096412
329,7,0.000863
329,8,0.104543
329,9,0.01104
329,10,0.006102
329,11,0.098562
329,12,0.099011
329,13,0.025239
329,14,0.076556
329,15,0.065262
329,16,0.077658
329,17,0.016183
329,18,0.002471
330,1,0.08415
330,2,0.091876
330,3,0.037796
330,4,0.050394
330,5,0.088606
330,6,0.068804
330,7,0
330,8,0.099524
330,9,0.019554
330,10,0.084991
330,11,0.008429
330,12,0
330,13,0.026197
330,14,0.013975
330,15,0.082747
330,16,0.082539
330,17,0.072906
330,18,0.087511
331,1,0.079107
331,2,0.022477
331,3,0
331,4,0.002142
331,5,0.186974
331,6,0.181746
331,7,0.00176
331,8,0.189603
331,9,0.008233
331,10,0
331,11,0
331,12,0
331,13,0.028835
331,14,0.079882
331,15,0.027132
331,16,0.175131
331,17,0.016977
331,18,0
332,1,0.178816
332,2,0.022388
332,3,0
332,4,0.020853
332,5,0.182201
332,6,0.070947
332,7,0
332,8,0.196316
332,9,0
332,10,0.013239
332,11,0
332,12,0
332,13,0.010827
332,14,0.100391
332,15,0
332,16,0.175616
332,17,0.028406
332,18,0
333,1,0.025022
333,2,0.047263
333,3,0.056515
333,4,0.064104
333,5,0.133594
333,6,0.013276
333,7,0
333,8,0.130629
333,9,0.016048
333,10,0
333,11,0
333,12,0.118564
333,13,0.05361
333,14,0.100952
333,15,0.070997
333,16,0.116628
333,17,0.047506
333,18,0.005293
334,1,0.029858
334,2,0.038757
334,3,0
334,4,0
334,5,0.136658
334,6,0.020469
334,7,0
334,8,0.165926
334,9,0
334,10,0
334,11,0
334,12,0.164047
334,13,0.03369
334,14,0.166944
334,15,0
334,16,0.120903
334,17,0.122747
334,18,0
335,1,0.099479
335,2,0.126339
335,3,0.006344
335,4,0.006344
335,5,0.125445
335,6,0.046182
335,7,0.006344
335,8,0.124374
335,9,0.015489
335,10,0.028099
335,11,0.030345
335,12,0.006344
335,13,0.030804
335,14,0.030202
335,15,0.06164
335,16,0.115062
335,17,0.026916
335,18,0.11425
336,1,0.163072
336,2,0.055226
336,3,0
336,4,0.026391
336,5,0.136983
336,6,0.01019
336,7,0
336,8,0.167822
336,9,0.009778
336,10,0
336,11,0.0303
336,12,0.003019
336,13,0.002706
336,14,0.028737
336,15,0.183975
336,16,0.16633
336,17,0.013276
336,18,0.002193
337,1,0.109685
337,2,0.071095
337,3,0.054589
337,4,0.054589
337,5,0.114024
337,6,0.026703
337,7,0
337,8,0.113946
337,9,0.024502
337,10,0.00566
337,11,0.114341
337,12,0.009781
337,13,0.015259
337,14,0.045399
337,15,0.094394
337,16,0.11428
337,17,0.026882
337,18,0.004871
338,1,0.11568
338,2,0.052771
338,3,0.007687
338,4,0.012811
338,5,0.117959
338,6,0.027198
338,7,0
338,8,0.122501
338,9,0.013232
338,10,0.004226
338,11,0.022505
338,12,0.004239
338,13,0.110721
338,14,0.046057
338,15,0.116209
338,16,0.099076
338,17,0.01779
338,18,0.109337
339,1,0.038111
339,2,0.024156
339,3,0
339,4,0
339,5,0.188027
339,6,0.030776
339,7,0
339,8,0.427943
339,9,0
339,10,0
339,11,0
339,12,0
339,13,0.017288
339,14,0.184246
339,15,0.016716
339,16,0.022652
339,17,0.04294
339,18,0.007146
340,1,0.062683
340,2,0.094938
340,3,0.042761
340,4,0.049048
340,5,0.098115
340,6,0.049757
340,7,0
340,8,0.104654
340,9,0.016965
340,10,0.044214
340,11,0.090409
340,12,0.052961
340,13,0.065934
340,14,0.049931
340,15,0.034252
340,16,0.100599
340,17,0.04278
340,18,0
341,1,0.113173
341,2,0.052613
341,3,0
341,4,0
341,5,0.12728
341,6,0.027821
341,7,0
341,8,0.129016
341,9,0
341,10,0
341,11,0.110892
341,12,0.118756
341,13,0
341,14,0.050807
341,15,0.115942
341,16,0.123548
341,17,0.030154
341,18,0
342,1,0.080254
342,2,0.097559
342,3,0.018751
342,4,0.051564
342,5,0.118826
342,6,0.019149
342,7,0
342,8,0.111498
342,9,0.027344
342,10,0
342,11,0
342,12,0.039945
342,13,0.019157
342,14,0.051825
342,15,0.108281
342,16,0.123532
342,17,0.026636
342,18,0.10568
343,1,0.075041
343,2,0.059841
343,3,0.0487
343,4,0.066496
343,5,0.116745
343,6,0.00782
343,7,0
343,8,0.116915
343,9,0.018611
343,10,0
343,11,0.035485
343,12,0.13029
343,13,0.024728
343,14,0.085274
343,15,0.115205
343,16,0.091302
343,17,0.007548
343,18,0
344,1,0.079519
344,2,0.082933
344,3,0.083271
344,4,0.013407
344,5,0.087355
344,6,0.086615
344,7,0
344,8,0.091098
344,9,0.003546
344,10,0.005745
344,11,0.088748
344,12,0
344,13,0.010376
344,14,0.060283
344,15,0.048289
344,16,0.08151
344,17,0.091304
344,18,0.086002
345,1,0.121615
345,2,0.043742
345,3,0.009162
345,4,0.05207
345,5,0.185406
345,6,0.099317
345,7,0.009162
345,8,0.199056
345,9,0.009162
345,10,0.009162
345,11,0.009162
345,12,0.009162
345,13,0.009162
345,14,0.098886
345,15,0.035294
345,16,0.080424
345,17,0.01089
345,18,0.009162
346,1,0.074816
346,2,0.065057
346,3,0.021216
346,4,0.047136
346,5,0.147762
346,6,0.068554
346,7,0
346,8,0.153033
346,9,0.011568
346,10,0
346,11,0.005443
346,12,0.144823
346,13,0
346,14,0.062774
346,15,0.030077
346,16,0.144565
346,17,0.023177
346,18,0
347,1,0.057292
347,2,0.096611
347,3,0.022542
347,4,0.014369
347,5,0.100326
347,6,0.046734
347,7,0.094037
347,8,0.108843
347,9,0.004999
347,10,0.017727
347,11,0.004999
347,12,0.033084
347,13,0.036207
347,14,0.09129
347,15,0.089964
347,16,0.097518
347,17,0.078459
347,18,0.004999
348,1,0.090695
348,2,0.056914
348,3,0.028166
348,4,0.025061
348,5,0.13538
348,6,0
348,7,0
348,8,0.081731
348,9,0.007819
348,10,0
348,11,0
348,12,0.152641
348,13,0
348,14,0.060983
348,15,0.044937
348,16,0
348,17,0.154356
348,18,0.161317
349,1,0.106573
349,2,0.102052
349,3,0
349,4,0
349,5,0.118676
349,6,0.108124
349,7,0
349,8,0.119567
349,9,0.009691
349,10,0.003998
349,11,0.118889
349,12,0.002095
349,13,0.014487
349,14,0.036629
349,15,0.107735
349,16,0.106963
349,17,0.035989
349,18,0.008531
350,1,0.112216
350,2,0.045191
350,3,0.111294
350,4,0.06012
350,5,0.127979
350,6,0.030231
350,7,0
350,8,0.117825
350,9,0.017528
350,10,0
350,11,0.11343
350,12,0.013174
350,13,0.015095
350,14,0.038738
350,15,0.072295
350,16,0.113781
350,17,0.004623
350,18,0.006482
351,1,0.139792
351,2,0.099378
351,3,0.145788
351,4,0.073862
351,5,0.137325
351,6,0.039509
351,7,0
351,8,0.135489
351,9,0
351,10,0
351,11,0.017322
351,12,0.024646
351,13,0.009764
351,14,0.058692
351,15,0.02349
351,16,0.057547
351,17,0.037396
351,18,0
352,1,0.121582
352,2,0.035946
352,3,0.037774
352,4,0.085849
352,5,0.129354
352,6,0.029404
352,7,0
352,8,0.130954
352,9,0
352,10,0
352,11,0.12114
352,12,0.004129
352,13,0.010084
352,14,0.072755
352,15,0.075242
352,16,0.121649
352,17,0.017432
352,18,0.006706
353,1,0.113552
353,2,0.042367
353,3,0.113638
353,4,0.029857
353,5,0.123182
353,6,0.117234
353,7,0.00609
353,8,0.137682
353,9,0.00609
353,10,0.042964
353,11,0.055015
353,12,0.00609
353,13,0.021482
353,14,0.056179
353,15,0.00609
353,16,0.110308
353,17,0.00609
353,18,0.00609
354,1,0.089001
354,2,0.036823
354,3,0.093529
354,4,0.049779
354,5,0.100744
354,6,0.088758
354,7,0
354,8,0.103357
354,9,0
354,10,0.055617
354,11,0.092438
354,12,0
354,13,0.041775
354,14,0.024255
354,15,0.036006
354,16,0.097155
354,17,0.090764
354,18,0
355,1,0.101832
355,2,0.043202
355,3,0.054175
355,4,0.049565
355,5,0.107902
355,6,0.030124
355,7,0
355,8,0.113296
355,9,0.019604
355,10,0
355,11,0.104825
355,12,0
355,13,0.021247
355,14,0.036633
355,15,0.105067
355,16,0.111103
355,17,0
355,18,0.101425
356,1,0.044915
356,2,0.159479
356,3,0
356,4,0.07956
356,5,0.077901
356,6,0
356,7,0
356,8,0.16355
356,9,0.02109
356,10,0
356,11,0.173932
356,12,0
356,13,0
356,14,0
356,15,0.112287
356,16,0.167287
356,17,0
356,18,0
357,1,0.043841
357,2,0.053525
357,3,0.033174
357,4,0.088645
357,5,0.115694
357,6,0.028262
357,7,0
357,8,0.126314
357,9,0.039405
357,10,0.023333
357,11,0.122742
357,12,0.008827
357,13,0.021212
357,14,0.030906
357,15,0.13392
357,16,0.1098
357,17,0.020399
357,18,0
358,1,0.043776
358,2,0.082626
358,3,0.023741
358,4,0.028698
358,5,0.074222
358,6,0.0641
358,7,0.08196
358,8,0.091554
358,9,0.031516
358,10,0.06949
358,11,0.017506
358,12,0.08615
358,13,0.017373
358,14,0.065994
358,15,0.06569
358,16,0.02564
358,17,0.084955
358,18,0.045009
359,1,0.094317
359,2,0.082424
359,3,0.043631
359,4,0.042113
359,5,0.146125
359,6,0.025895
359,7,0
359,8,0.134454
359,9,0.023096
359,10,0
359,11,0.014782
359,12,0.047812
359,13,0.014909
359,14,0.038303
359,15,0.15965
359,16,0.132489
359,17,0
359,18,0
360,1,0.097562
360,2,0.129745
360,3,0.078817
360,4,0.056589
360,5,0.089028
360,6,0.008162
360,7,0.006941
360,8,0.135475
360,9,0.018863
360,10,0.006941
360,11,0.031761
360,12,0.046251
360,13,0.006941
360,14,0.048122
360,15,0.074461
360,16,0.132448
360,17,0.021488
360,18,0.010405
361,1,0.116246
361,2,0.04538
361,3,0.096476
361,4,0.03123
361,5,0.112984
361,6,0
361,7,0
361,8,0.119265
361,9,0
361,10,0
361,11,0.0991
361,12,0.10976
361,13,0
361,14,0.047924
361,15,0.098378
361,16,0.100475
361,17,0
361,18,0.022781
362,1,0.115102
362,2,0.042125
362,3,0
362,4,0.050935
362,5,0.120993
362,6,0.061179
362,7,0
362,8,0.124827
362,9,0
362,10,0
362,11,0.053008
362,12,0.115744
362,13,0.008636
362,14,0.054839
362,15,0.107396
362,16,0.11262
362,17,0.032595
362,18,0
363,1,0.061052
363,2,0.050334
363,3,0.044471
363,4,0.044471
363,5,0.108661
363,6,0.043421
363,7,0.004923
363,8,0.108543
363,9,0.004923
363,10,0.049256
363,11,0.095652
363,12,0.110205
363,13,0.04899
363,14,0.031048
363,15,0.0832
363,16,0.093542
363,17,0.012386
363,18,0.004923
364,1,0.028624
364,2,0.006981
364,3,0.006981
364,4,0.006981
364,5,0.153969
364,6,0.129194
364,7,0.006981
364,8,0.142997
364,9,0.006981
364,10,0.122787
364,11,0.006981
364,12,0.006981
364,13,0.092898
364,14,0.124157
364,15,0.006981
364,16,0.135564
364,17,0.006981
364,18,0.006981
365,1,0.089965
365,2,0.024061
365,3,0.093998
365,4,0.031748
365,5,0.110246
365,6,0.038086
365,7,0
365,8,0.184125
365,9,0
365,10,0
365,11,0
365,12,0.075898
365,13,0.041185
365,14,0.175333
365,15,0
365,16,0.135355
365,17,0
365,18,0
366,1,0.093727
366,2,0.091138
366,3,0.034509
366,4,0.038498
366,5,0.094253
366,6,0.010747
366,7,0
366,8,0.09459
366,9,0.01758
366,10,0.023173
366,11,0.018243
366,12,0.049997
366,13,0.063774
366,14,0.059421
366,15,0.042369
366,16,0.090351
366,17,0.087086
366,18,0.090544
367,1,0.042981
367,2,0
367,3,0
367,4,0
367,5,0.195207
367,6,0.055949
367,7,0
367,8,0.207186
367,9,0
367,10,0
367,11,0
367,12,0.190972
367,13,0
367,14,0.198699
367,15,0.025222
367,16,0.043935
367,17,0.039849
367,18,0
368,1,0.128035
368,2,0.028352
368,3,0.028334
368,4,0.070834
368,5,0.130839
368,6,0.041536
368,7,0
368,8,0.136699
368,9,0.007419
368,10,0.000918
368,11,0.122281
368,12,0.028334
368,13,0.021663
368,14,0.049065
368,15,0.054045
368,16,0.124607
368,17,0.027039
368,18,0
369,1,0.029171
369,2,0.14922
369,3,0.058031
369,4,0.091787
369,5,0.242381
369,6,0.025569
369,7,0
369,8,0.207713
369,9,0.010657
369,10,0
369,11,0.005373
369,12,0.07549
369,13,0.006412
369,14,0.059598
369,15,0.014436
369,16,0.010089
369,17,0.007714
369,18,0.006359
370,1,0.107198
370,2,0.044824
370,3,0.071529
370,4,0.052938
370,5,0.117456
370,6,0.038663
370,7,0
370,8,0.119322
370,9,0
370,10,0.069694
370,11,0.106698
370,12,0.038854
370,13,0.038841
370,14,0.032153
370,15,0.032017
370,16,0.110057
370,17,0.019755
370,18,0
371,1,0.063142
371,2,0.083487
371,3,0
371,4,0
371,5,0.151715
371,6,0.097155
371,7,0
371,8,0.151091
371,9,0
371,10,0.031307
371,11,0
371,12,0
371,13,0.026001
371,14,0.058112
371,15,0.138533
371,16,0.140818
371,17,0.058639
371,18,0
372,1,0.08335
372,2,0.089661
372,3,0.072655
372,4,0.063959
372,5,0.116003
372,6,0.01089
372,7,0
372,8,0.120607
372,9,0.024323
372,10,0
372,11,0.114022
372,12,0.039046
372,13,0.010924
372,14,0.048826
372,15,0.063067
372,16,0.118219
372,17,0.016276
372,18,0.008172
373,1,0.118461
373,2,0.084135
373,3,0.028234
373,4,0.034024
373,5,0.114613
373,6,0.032412
373,7,0.006154
373,8,0.128116
373,9,0.046533
373,10,0.0358
373,11,0.006154
373,12,0.018763
373,13,0.013303
373,14,0.044314
373,15,0.093439
373,16,0.132191
373,17,0.057201
373,18,0.006154
374,1,0.119368
374,2,0.119306
374,3,0.014654
374,4,0.014654
374,5,0.120066
374,6,0.062202
374,7,0
374,8,0.135466
374,9,0
374,10,0
374,11,0.0249
374,12,0.007966
374,13,0.041129
374,14,0.033351
374,15,0.015913
374,16,0.131203
374,17,0.031677
374,18,0.128146
375,1,0.089536
375,2,0.037071
375,3,0.006458
375,4,0.006458
375,5,0.124562
375,6,0.117585
375,7,0.006458
375,8,0.143609
375,9,0.006458
375,10,0.033424
375,11,0.118217
375,12,0.006458
375,13,0.035665
375,14,0.03337
375,15,0.117849
375,16,0.087993
375,17,0.022369
375,18,0.006458
376,1,0.096519
376,2,0.040039
376,3,0.079538
376,4,0.045204
376,5,0.107039
376,6,0.093998
376,7,0
376,8,0.111415
376,9,0.012244
376,10,0.035362
376,11,0.095182
376,12,0.01903
376,13,0.016948
376,14,0.03692
376,15,0.09594
376,16,0.108076
376,17,0.006547
376,18,0
377,1,0.08163
377,2,0.05752
377,3,0.021595
377,4,0.028917
377,5,0.084828
377,6,0.035741
377,7,0.076317
377,8,0.086932
377,9,0.015745
377,10,0.045334
377,11,0.07996
377,12,0.077682
377,13,0.031553
377,14,0.03245
377,15,0.051112
377,16,0.078517
377,17,0.035303
377,18,0.078865
378,1,0.063728
378,2,0.052038
378,3,0.134722
378,4,0.05954
378,5,0.145191
378,6,0.053341
378,7,0.006835
378,8,0.140305
378,9,0.006835
378,10,0.043223
378,11,0.006835
378,12,0.006835
378,13,0.019615
378,14,0.033744
378,15,0.073034
378,16,0.138548
378,17,0.008798
378,18,0.006835
379,1,0.144911
379,2,0.057623
379,3,0.049256
379,4,0.043804
379,5,0.105645
379,6,0
379,7,0
379,8,0.150717
379,9,0.021606
379,10,0
379,11,0
379,12,0.169197
379,13,0.004632
379,14,0.151154
379,15,0.024695
379,16,0.041832
379,17,0.034928
379,18,0
380,1,0.074424
380,2,0.092204
380,3,0.04376
380,4,0.0223
380,5,0.155532
380,6,0.023894
380,7,0
380,8,0.1379
380,9,0.014735
380,10,0
380,11,0.050884
380,12,0.020372
380,13,0.010392
380,14,0.081027
380,15,0.134024
380,16,0.131554
380,17,0.006996
380,18,0
381,1,0.103766
381,2,0.035289
381,3,0.032435
381,4,0
381,5,0.127828
381,6,0.02128
381,7,0
381,8,0.123588
381,9,0
381,10,0
381,11,0.029116
381,12,0
381,13,0.124696
381,14,0.012221
381,15,0.158873
381,16,0.125811
381,17,0.079677
381,18,0.02542
382,1,0.086779
382,2,0.034615
382,3,0
382,4,0
382,5,0.174407
382,6,0.010987
382,7,0
382,8,0.173274
382,9,0.023458
382,10,0
382,11,0.150284
382,12,0.021764
382,13,0
382,14,0.152371
382,15,0.008914
382,16,0.157383
382,17,0.005765
382,18,0
383,1,0.086906
383,2,0.042925
383,3,0.051174
383,4,0.051174
383,5,0.121582
383,6,0.00617
383,7,0.00617
383,8,0.119813
383,9,0.00617
383,10,0.101586
383,11,0.00617
383,12,0.00617
383,13,0.054384
383,14,0.106298
383,15,0.080568
383,16,0.113515
383,17,0.033055
383,18,0.00617
384,1,0.149551
384,2,0.05564
384,3,0
384,4,0.058141
384,5,0.147078
384,6,0
384,7,0
384,8,0.150628
384,9,0.029071
384,10,0
384,11,0
384,12,0.022274
384,13,0
384,14,0.062926
384,15,0.02107
384,16,0.142322
384,17,0
384,18,0.161299
385,1,0.134346
385,2,0.044909
385,3,0.086476
385,4,0.036673
385,5,0.13541
385,6,0.042665
385,7,0
385,8,0.131201
385,9,0.011015
385,10,0.015414
385,11,0.017245
385,12,0.00724
385,13,0.038271
385,14,0.04333
385,15,0.12121
385,16,0.123375
385,17,0.01122
385,18,0
386,1,0.090691
386,2,0.051451
386,3,0
386,4,0.014011
386,5,0.124529
386,6,0.112428
386,7,0.10906
386,8,0.119605
386,9,0.008004
386,10,0.009978
386,11,0.106071
386,12,0.00981
386,13,0
386,14,0.028
386,15,0.112382
386,16,0.06518
386,17,0.036056
386,18,0.002744
387,1,0.049683
387,2,0.090172
387,3,0.110525
387,4,0.014297
387,5,0.110518
387,6,0.019753
387,7,0
387,8,0.10467
387,9,0.066718
387,10,0
387,11,0.101019
387,12,0
387,13,0
387,14,0.102842
387,15,0.098299
387,16,0.107787
387,17,0.019201
387,18,0.004518
388,1,0.075341
388,2,0.060995
388,3,0
388,4,0.015337
388,5,0.149783
388,6,0.011634
388,7,0
388,8,0.154685
388,9,0.065614
388,10,0.04115
388,11,0.020215
388,12,0
388,13,0.1356
388,14,0.038095
388,15,0.084935
388,16,0.130269
388,17,0.016348
388,18,0
389,1,0.073588
389,2,0.061081
389,3,0.098051
389,4,0.028301
389,5,0.106572
389,6,0
389,7,0.095536
389,8,0.114285
389,9,0.008407
389,10,0
389,11,0
389,12,0.014225
389,13,0.009915
389,14,0.053137
389,15,0.099919
389,16,0.100169
389,17,0.03467
389,18,0.102144
390,1,0.064705
390,2,0.056393
390,3,0.017103
390,4,0.012082
390,5,0.125222
390,6,0.022837
390,7,0.006638
390,8,0.130378
390,9,0.00694
390,10,0.067452
390,11,0.14272
390,12,0.020136
390,13,0.055528
390,14,0.033789
390,15,0.124027
390,16,0.100774
390,17,0.006638
390,18,0.006638
391,1,0.060488
391,2,0.087918
391,3,0
391,4,0
391,5,0.085063
391,6,0.052568
391,7,0
391,8,0.080427
391,9,0
391,10,0.087387
391,11,0.082773
391,12,0
391,13,0.087329
391,14,0.039489
391,15,0.082122
391,16,0.084493
391,17,0.083717
391,18,0.086226
392,1,0.080617
392,2,0.077117
392,3,0.078789
392,4,0.05716
392,5,0.084797
392,6,0.018404
392,7,0.087733
392,8,0.082076
392,9,0.008704
392,10,0.015386
392,11,0.080441
392,12,0.025987
392,13,0.064622
392,14,0.049972
392,15,0.081188
392,16,0.072962
392,17,0.018732
392,18,0.015313
393,1,0.0359
393,2,0.009798
393,3,0.012988
393,4,0.01018
393,5,0.133351
393,6,0.118295
393,7,0.007153
393,8,0.13366
393,9,0.008541
393,10,0.116694
393,11,0.016344
393,12,0.017767
393,13,0.080442
393,14,0.04694
393,15,0.120369
393,16,0.108531
393,17,0.015893
393,18,0.007153
394,1,0.179526
394,2,0.067592
394,3,0
394,4,0
394,5,0.164998
394,6,0.039082
394,7,0
394,8,0.033551
394,9,0.005933
394,10,0
394,11,0.165553
394,12,0
394,13,0.009305
394,14,0.023031
394,15,0.139402
394,16,0.172028
394,17,0
394,18,0
395,1,0.081344
395,2,0.057673
395,3,0.024015
395,4,0.021735
395,5,0.160232
395,6,0.023848
395,7,0.007322
395,8,0.1447
395,9,0.007322
395,10,0.016942
395,11,0.135506
395,12,0.007322
395,13,0.07432
395,14,0.044501
395,15,0.007322
395,16,0.148902
395,17,0.029667
395,18,0.007322
396,1,0.07318
396,2,0.037165
396,3,0.00428
396,4,0.010602
396,5,0.207249
396,6,0.015208
396,7,0
396,8,0.19883
396,9,0.024908
396,10,0
396,11,0.006302
396,12,0.035601
396,13,0.018218
396,14,0.146474
396,15,0.114029
396,16,0.021514
396,17,0.069567
396,18,0.016873
397,1,0.117191
397,2,0.091177
397,3,0.028391
397,4,0.010102
397,5,0.135641
397,6,0.049643
397,7,0.006583
397,8,0.141265
397,9,0.013702
397,10,0.006583
397,11,0.019688
397,12,0.016786
397,13,0.006583
397,14,0.027735
397,15,0.135182
397,16,0.127493
397,17,0.053994
397,18,0.01226
398,1,0.116051
398,2,0.05988
398,3,0.006397
398,4,0.018118
398,5,0.153263
398,6,0.04109
398,7,0
398,8,0.153271
398,9,0.005696
398,10,0.014035
398,11,0.023636
398,12,0.004021
398,13,0.046629
398,14,0.045234
398,15,0.14243
398,16,0.142363
398,17,0.02469
398,18,0.003197
399,1,0.099433
399,2,0.031943
399,3,0.096991
399,4,0.061383
399,5,0.118386
399,6,0.09983
399,7,0.005597
399,8,0.1138
399,9,0.005597
399,10,0.005597
399,11,0.105737
399,12,0.028532
399,13,0.005597
399,14,0.005597
399,15,0.09595
399,16,0.108835
399,17,0.005597
399,18,0.005597
400,1,0.113754
400,2,0.075382
400,3,0.119911
400,4,0.008804
400,5,0.13546
400,6,0.118153
400,7,0
400,8,0.144242
400,9,0
400,10,0
400,11,0.012614
400,12,0.012038
400,13,0
400,14,0.01673
400,15,0.121665
400,16,0.094191
400,17,0.027057
400,18,0
401,1,0.059118
401,2,0.043651
401,3,0.084962
401,4,0.045988
401,5,0.089335
401,6,0.023034
401,7,0
401,8,0.093822
401,9,0
401,10,0.003291
401,11,0.088158
401,12,0.087978
401,13,0.028679
401,14,0.082731
401,15,0.094391
401,16,0.088758
401,17,0.086105
401,18,0
402,1,0.0999
402,2,0.096006
402,3,0.00326
402,4,0.013979
402,5,0.187555
402,6,0.108446
402,7,0
402,8,0.18891
402,9,0.018639
402,10,0.007438
402,11,0.036529
402,12,0.008321
402,13,0.00192
402,14,0.069898
402,15,0.020948
402,16,0.063911
402,17,0.068513
402,18,0.005827
403,1,0.124125
403,2,0.034026
403,3,0.023201
403,4,0.072182
403,5,0.134246
403,6,0.038851
403,7,0.007304
403,8,0.135007
403,9,0.007304
403,10,0.007304
403,11,0.023783
403,12,0.124287
403,13,0.026545
403,14,0.057258
403,15,0.039476
403,16,0.12549
403,17,0.012306
403,18,0.007304
404,1,0.142493
404,2,0.044896
404,3,0.024786
404,4,0.024786
404,5,0.160017
404,6,0.045752
404,7,0
404,8,0.15846
404,9,0
404,10,0
404,11,0
404,12,0.013254
404,13,0.025107
404,14,0.045572
404,15,0.141127
404,16,0.108483
404,17,0.065268
404,18,0
405,1,0.167101
405,2,0
405,3,0
405,4,0.012522
405,5,0.195859
405,6,0.016943
405,7,0
405,8,0.18267
405,9,0.012999
405,10,0
405,11,0.026672
405,12,0.027934
405,13,0
405,14,0.100703
405,15,0
405,16,0.17039
405,17,0.016784
405,18,0.069424
406,1,0.09458
406,2,0.083038
406,3,0.006617
406,4,0.017996
406,5,0.121319
406,6,0.058192
406,7,0
406,8,0.118068
406,9,0.011229
406,10,0.016542
406,11,0.117439
406,12,0.012088
406,13,0.011807
406,14,0.027441
406,15,0.033226
406,16,0.110074
406,17,0.050312
406,18,0.110032
407,1,0.128815
407,2,0.103149
407,3,0.020867
